"","country","year","country_name","income_level","GDP_growth","GDP","GDP_per_capita","urban_population","physician","population_density","elderly_population","unemployment","population","DALY","DALY_per1000ppl","Neonatal","Ischaemic","Stroke","L_respiratory","Diarrhoeal","Road_inj","Pulmonary","Diabetes","Tuberculosis","Congenital","HIV_AIDS"
"374","LSO",2010,"Lesotho","Lower-middle income",5.266280653,1986757271,982.2074983,24.798,0.0692,66.62539526,4.219608285,16.86700058,1996,1911.967859,957.899728957916,188.3493657,48.83204108,68.09383667,159.2585906,120.2605721,31.29488247,29.41302774,47.82627501,66.2420595,31.11446967,477.9561721
"375","LSO",2015,"Lesotho","Lower-middle income",3.127557724,2359759799,1113.871328,26.908,NA,69.78000659,4.178883329,16.85199928,2059,2018.005258,980.089974745022,199.8507852,66.21558069,86.95011721,190.575114,126.4197372,34.94743012,35.25927883,65.11307617,57.37441038,32.78764018,335.0756469
"376","LSO",2019,"Lesotho","Lower-middle income",0.92750332,2391789449,1074.622501,28.585,NA,73.31034256,4.187106851,16.87999916,2125,1845.029572,868.249210352941,198.1793032,58.98315237,76.7267246,148.437629,114.5804635,38.15084343,32.43530518,61.51905105,63.65231066,35.76006517,295.6159256
"377","LBR",2000,"Liberia","Low income",NA,2210291804,763.4268725,44.331,NA,30.0583887,3.185556627,2.122999907,2848,2883.046816,1012.30576404494,417.0753443,27.0632413,32.73775736,293.1934856,261.0078813,60.9785786,7.85233099,14.53859656,71.10926107,60.33593212,222.241066
"378","LBR",2010,"Liberia","Low income",6.09982524,2523749999,627.8053786,47.813,0.0231,41.73542359,3.546220406,2.269999981,3891,2473.324906,635.652764327936,371.0947767,37.13082971,39.49440956,220.5491158,153.4394295,75.81406001,10.30374661,22.3600246,81.43594472,64.60094921,199.5033504
"379","LBR",2015,"Liberia","Low income",-0.01856497,3227075700,699.6629469,49.82,0.0376,47.8854755,3.447466562,2.576999903,4472,2641.719535,590.724404069768,394.5471311,38.13312115,40.1143508,186.6958213,126.9640641,89.7957901,10.62717796,25.01726234,149.3235299,74.88387514,168.4032352
"380","LBR",2019,"Liberia","Low income",-2.467297635,3211334058,644.1620652,51.615,NA,51.75756852,3.395560418,3.01699996,4937,2553.730414,517.263604213085,407.6865235,43.30022198,44.41916743,161.0253005,100.9626917,108.019401,11.98472464,28.14019871,132.5856906,79.81314701,107.3774758
"381","LBY",2000,"Libya","Upper-middle income",3.679270408,57580085385,11170.20972,76.387,NA,2.929623652,3.633775576,19.80599976,5358,1281.371762,239.151131392311,148.9302363,113.1132175,55.61281967,45.75825653,20.68657487,68.70818523,14.44082744,26.81546872,20.59075128,74.61429084,0.784419985
"382","LBY",2010,"Libya","Upper-middle income",5.027247672,83913268235,12925.66595,78.052,NA,3.689593871,3.960358827,19.30800056,6198,1385.395066,223.522921264924,104.7699705,129.6140256,62.32027617,32.28437189,16.84514057,82.07062877,19.46412902,42.68361393,17.42793838,64.71072615,3.528382396
"383","LBY",2015,"Libya","Upper-middle income",-0.842656252,48717854040,7867.571893,79.27,1.8943,3.519235141,4.651478828,19.52099991,6418,1660.360996,258.70380118417,84.24413295,149.8387505,68.21579781,27.53198529,16.77279219,87.46329278,21.88318345,51.18239229,36.70083849,53.29822559,5.26436639
"384","LBY",2019,"Libya","Upper-middle income",-11.19569459,60950218438,9278.337943,80.393,NA,3.733412142,4.787232261,19.61199951,6777,1613.572748,238.095432787369,72.66643874,169.4330876,75.64825495,26.39498724,17.71376236,79.79990076,24.85990353,61.31381777,42.46975196,47.30646629,11.35583143
"385","LTU",2000,"Lithuania","High income",3.695525421,22478991900,6423.420676,66.986,3.6244,55.83178047,14.02431884,15.93000031,3502,1355.947156,387.19222044546,11.61548378,231.8682211,96.81832164,13.9578799,5.55718452,56.64463278,24.43789934,17.25360771,14.65336427,17.34963419,0.460915348
"386","LTU",2010,"Lithuania","High income",1.651240653,34401356974,11106.95021,66.757,3.9138,49.4181412,17.98073188,17.80999947,3124,1304.163928,417.46604609475,10.10669044,250.5999687,102.6618963,11.59263762,5.175214166,32.20661729,18.43580025,19.18361967,9.554909665,10.81900069,1.287585544
"387","LTU",2015,"Lithuania","High income",2.024583955,41435533340,14263.96458,67.23,4.2993,46.36727853,19.27034014,9.119999886,2932,1216.444093,414.885434174625,8.385535791,233.8141238,99.25408524,14.03792356,5.244813691,25.10930568,15.94840152,19.01073952,7.435737941,9.150703114,1.002056543
"388","LTU",2019,"Lithuania","High income",4.625103139,48198076541,17249.71844,67.855,4.6268,44.6205206,20.1774922,6.260000229,2760,1105.776475,400.643650362319,6.195369625,203.4593719,85.39430022,13.87166874,5.520918616,20.15308492,12.29888569,23.09567803,4.345927572,6.499565756,1.198101824
"389","LUX",2000,"Luxembourg","High income",6.938130249,40369840661,92527.71181,84.216,2.1509,169.4724331,13.93252959,2.349999905,436,122.6825571,281.382011697248,1.622297619,11.53953476,7.232976253,1.3820933,0.44330815,4.118015022,4.267006218,2.013741631,0.099792545,0.783474102,0.149725385
"390","LUX",2010,"Luxembourg","High income",3.760413593,54012829451,106544.0572,88.547,2.7683,196.9162465,13.92895846,4.360000134,508,126.0441708,248.118446456693,1.474819234,9.324130274,5.411652449,1.303514776,0.512291868,1.885858372,4.696900068,3.227834172,0.028595654,0.777315365,0.111684887
"391","LUX",2015,"Luxembourg","High income",2.269784484,60071584216,105462.0126,90.179,2.9222,221.2518353,14.17280243,6.670000076,567,131.8683411,232.57203015873,1.571627628,8.720000342,3.821118695,1.185561638,0.49660732,2.165330281,4.716807572,4.507698433,0.027224239,0.985587335,0.173082119
"392","LUX",2019,"Luxembourg","High income",2.319925201,66172102156,106729.0249,91.223,NA,240.827591,14.44425806,5.590000153,616,144.4510157,234.49840211039,1.602554053,9.685383348,4.194250684,1.338977329,0.572763012,1.747695489,5.325264738,5.567544659,0.033678038,1.174390283,0.148440125
"393","MDG",2000,"Madagascar","Low income",4.456858938,7688842820,474.1390273,27.121,NA,27.88532345,2.828140791,5.800000191,15767,11007.94516,698.163579628338,1613.956285,166.7620112,314.6690319,1623.881713,1291.186952,267.8703579,86.36863062,69.92871162,716.5700903,284.6009531,5.443306521
"394","MDG",2010,"Madagascar","Low income",0.619239746,9925206717,456.7292122,31.938,0.1953,37.36811397,2.717383276,4.28000021,21152,10526.84078,497.675906770045,1410.89333,243.1029543,420.3558374,1235.154834,993.4748433,345.6888368,108.4415818,99.32585728,675.209474,333.5226315,27.14499479
"395","MDG",2015,"Madagascar","Low income",3.132298073,11323020829,455.6380397,35.193,NA,42.71383981,2.861534763,1.789999962,24234,10850.11778,447.722942147396,1384.430406,273.5822295,473.4997695,1040.226111,883.8749795,411.9969188,120.0138074,116.6084813,683.7661138,371.130813,56.19901706
"396","MDG",2019,"Madagascar","Low income",4.41123213,13186360351,478.9269667,37.861,NA,47.32405294,3.175453982,1.840999961,26969,11182.88094,414.656863065001,1323.286438,310.7473538,523.574101,797.4532051,681.6941587,462.374408,132.4936206,133.7327858,639.275484,344.4110382,82.85980936
"397","MWI",2000,"Malawi","Low income",1.576077837,3281567051,292.2302928,14.61,NA,119.1067777,3.671460428,4.922999859,11149,13704.18783,1229.18538254552,1500.553209,144.9940303,193.2294961,1099.613435,1003.637027,214.6869331,46.7127059,90.1965696,171.7331265,224.4445938,3800.582586
"398","MWI",2010,"Malawi","Low income",6.874065633,5218860380,354.5801568,15.544,NA,156.1139372,3.833138628,4.940999985,14540,9688.430734,666.329486519945,1322.921355,148.8401565,187.4176005,704.4864541,569.6429722,267.4321869,47.15530322,95.81310081,181.9137688,229.1358083,2082.881323
"399","MWI",2015,"Malawi","Low income",2.8,6373212641,376.2462048,16.313,NA,179.6663343,3.261089248,4.986999989,16745,7629.038313,455.600974201254,1086.165064,129.5694312,165.0290129,486.5540352,407.1290242,313.5716717,46.46824841,91.19027725,232.5724883,249.4420916,1009.911842
"400","MWI",2019,"Malawi","Low income",5.448181336,7477443338,396.3168378,17.174,NA,200.1202482,2.871059728,4.93200016,18629,7151.373922,383.883940200762,985.5154303,124.5498912,158.5249712,424.3824106,340.1609564,340.4979994,47.74154451,93.11663071,192.0067874,244.3956575,806.3177243
"401","MYS",2000,"Malaysia","Upper-middle income",8.85886817,1.48271e+11,6461.980319,61.977,0.6734,69.83761984,4.100010242,3,23194,5308.706953,228.882769380012,226.5213963,493.7903036,340.6851842,200.6998635,72.7913786,376.2866792,123.2572057,156.8329126,82.90231813,164.5681207,143.1324446
"402","MYS",2010,"Malaysia","Upper-middle income",7.424847383,2.32654e+11,8101.393387,70.912,1.1691,87.40749049,5.112144828,3.390000105,28208,6366.712461,225.705915378616,197.9392205,642.080536,407.7148167,353.9026443,79.05780315,399.5516574,133.563617,178.9508552,71.97186061,131.0966289,148.3947756
"403","MYS",2015,"Malaysia","Upper-middle income",5.091532422,3.01355e+11,9699.584021,74.213,1.5358,94.56348501,5.876382706,3.099999905,30271,7176.361742,237.070521026725,213.6754239,719.4058804,472.112399,455.5945575,81.44161879,389.3928549,148.5049401,221.6937982,66.89058068,135.289622,174.0587251
"404","MYS",2019,"Malaysia","Upper-middle income",4.413190208,3.64602e+11,11114.54199,76.607,2.1154,99.84483336,6.760912333,3.25999999,31950,8068.990727,252.550570485133,233.4525562,859.6989736,559.1174996,507.4261659,92.50325557,401.1915456,182.3251183,262.3960138,68.75692854,146.1142916,131.2271467
"405","MDV",2000,"Maldives","Upper-middle income",3.845810392,1950616577,6904.66635,27.706,NA,941.69,3.780267003,1.970000029,279,72.51889478,259.924354050179,10.25186663,5.489536575,3.27607086,4.699954197,2.186596686,0.471360806,2.25595771,1.226041416,0.363967551,3.808251428,0.001577094
"406","MDV",2010,"Maldives","Upper-middle income",7.265129068,3116691850,8619.765886,36.434,1.4356,1205.25,4.476670783,11.00800037,366,64.2410481,175.521989344262,4.654492463,5.180111324,2.902353387,1.410493422,1.198627976,0.811620768,2.281579803,1.575039653,0.244773662,3.049269124,0.002511495
"407","MDV",2015,"Maldives","Upper-middle income",2.88454853,4109424800,9434.331078,38.529,NA,1451.94,4.181302258,6.618000031,455,73.09706946,160.652899912088,4.279741014,5.276382446,3.288349412,1.057058829,1.108035547,0.950042571,2.40596179,2.131125328,0.215631157,2.664836825,0.002771951
"408","MDV",2019,"Maldives","Upper-middle income",7.097466015,5425046755,10753.14317,40.238,2.0527,1681.693333,4.272281113,4.559999943,531,78.38162048,147.611338003766,3.683149357,5.333641586,3.395466475,0.885357362,1.111135613,0.858341647,2.501373914,2.475662519,0.294321767,2.13851532,0.003210029
"409","MLI",2000,"Mali","Low income",-0.060834972,6257621150,556.7723922,28.356,0.044,9.210943378,3.160346188,1.305999994,10946,12287.65838,1122.57065412023,2000.217117,97.06934076,146.5306882,1498.671946,1650.483115,194.3574481,52.18754407,55.53061745,89.26409555,315.2148646,432.0165726
"410","MLI",2010,"Mali","Low income",5.313935279,11009109609,708.9304715,35.999,0.1021,12.72685483,2.787175408,1.332999945,15049,12044.57764,800.357342016081,2150.598249,115.8632947,168.922489,1366.851466,1248.625946,252.7894903,64.29463747,73.93546335,99.9018617,324.3439472,329.9350259
"411","MLI",2015,"Mali","Low income",6.171800024,13104764334,723.5042025,39.991,0.1004,14.84433326,2.642176726,1.360999942,17439,11854.15444,679.749666838695,2133.412911,129.8305209,184.7746249,1202.959285,1069.10979,279.14202,70.23866219,83.58013923,82.74566815,346.7616449,389.6279453
"412","MLI",2019,"Mali","Low income",4.756160808,16028741076,779.3266223,43.136,NA,16.85591916,2.538968905,1.618999958,19658,11642.81344,592.268462712382,2117.459484,135.1753158,188.881776,1166.643792,926.0147104,308.0363526,75.62849504,91.08806186,92.50708372,357.154146,371.7570015
"413","MLT",2000,"Malta","High income",19.68179092,6705425497,17189.56411,92.368,2.6016,1219.021875,12.69615229,6.320000172,394,103.3243749,262.244606345178,2.04947441,15.64412785,5.577965151,2.691523093,0.173313921,1.260916262,2.916874559,3.48477055,0.069290248,1.124991018,0.067826903
"414","MLT",2010,"Malta","High income",5.543569377,8521358038,20557.76496,94.072,2.153,1295.3375,16.24159712,6.849999905,414,108.9770262,263.229531884058,1.57885352,13.24518696,5.195279833,1.709057013,0.176111878,1.102120573,2.394273679,4.426633764,0.032917521,2.06257835,0.065311336
"415","MLT",2015,"Malta","High income",9.608131222,11091423499,24921.579,94.414,2.8598,1390.790625,18.55595478,5.380000114,434,112.3073537,258.77270437788,2.049085011,12.17520881,4.361062164,1.854685081,0.196410272,0.888255295,2.634707539,5.739912284,0.036064601,1.502030626,0.219758341
"416","MLT",2019,"Malta","High income",5.917344507,14302895817,28375.27093,94.678,NA,1575.19375,18.82515991,3.619999886,440,118.3939853,269.077239318182,2.023254575,12.72643295,4.540768601,2.281047831,0.22162109,1.112559598,2.879162564,6.357974492,0.034535779,1.617549878,0.195408256
"417","MRT",2000,"Mauritania","Lower-middle income",-3.918025879,3409607675,1265.159139,38.091,NA,2.614730765,3.014096271,10.04899979,2630,1621.237342,616.440053992395,339.8609207,21.51021175,25.08350421,199.9176216,165.9436683,48.88794795,6.895379997,10.83438206,68.75863286,38.70095836,14.55950756
"418","MRT",2010,"Mauritania","Lower-middle income",2.620229521,4951454244,1448.02185,46.588,0.1565,3.317610362,3.523743,9.895000458,3494,1792.975109,513.158302518603,391.7876831,25.47682054,28.46021028,173.8502147,135.1733108,65.19266833,8.354479532,14.28875218,46.71582032,46.61297169,16.85068461
"419","MRT",2015,"Mauritania","Lower-middle income",5.376339237,6166857629,1562.725248,51.089,0.171,3.828679538,3.544633034,10.15200043,4046,1823.766844,450.757994068216,408.2924501,29.86221304,32.35881787,181.2859445,143.9528956,72.31958623,9.6954618,16.62896826,45.23010342,60.19263982,17.26378253
"420","MRT",2019,"Mauritania","Lower-middle income",5.296637357,7321146741,1670.027125,54.507,NA,4.253273503,3.340113145,10.40200043,4526,1860.23475,411.010771100309,403.4280839,35.55849495,36.56756683,171.6364445,123.6694644,77.41739015,11.34123378,20.40912783,36.41939378,63.34944574,11.48653841
"421","MUS",2000,"Mauritius","High income",8.202791783,6730791857,5671.029551,42.67,0.9113,584.6665025,6.218200794,9.142000198,1185,355.9260332,300.359521687764,19.34924897,33.42548847,19.11311517,6.806384882,1.886053278,11.26334052,10.02037824,33.43233563,0.38288255,8.501543811,0.033357527
"422","MUS",2010,"Mauritius","High income",4.377203223,10017523547,8011.455172,41.555,1.2019,615.9605911,7.563837828,7.650000095,1248,390.281332,312.725426282051,11.91624958,34.40512122,20.61022194,6.952588956,1.959446685,9.51141565,8.875851851,51.83868046,0.582881057,6.53450505,3.722773616
"423","MUS",2015,"Mauritius","High income",3.690556904,12007291046,9509.934655,41,2.0246,621.9729064,9.306594038,7.409999847,1259,413.530249,328.459292295473,13.05857089,37.6544561,22.92877636,7.136774216,1.747893502,10.41643197,11.23661591,58.62796383,0.639124608,5.341213862,4.263381913
"424","MUS",2019,"Mauritius","High income",2.891464957,13871352306,10959.33614,40.766,2.5912,623.5029557,11.28549487,6.329999924,1270,445.3734233,350.68773488189,13.28006016,37.99032389,25.10978604,8.09050879,2.068104131,9.58615481,14.70137034,61.20843228,0.799132751,5.89474963,6.71964803
"425","MEX",2000,"Mexico","Upper-middle income",4.942453715,8.76438e+11,8954.804373,74.722,1.6265,50.34771573,5.004303951,2.650000095,98900,25681.78588,259.674275834176,2510.689797,1080.880553,634.8337167,1100.653349,560.1631288,868.1934877,366.221552,1449.452142,138.6018791,1389.385939,244.522027
"426","MEX",2010,"Mexico","Upper-middle income",5.118118143,1.01298e+12,9001.686162,77.815,1.9986,57.88852645,6.169367195,5.300000191,114093,29613.73563,259.557866214404,1642.192982,1550.074647,759.5399383,820.5399883,282.9841388,1116.495162,478.461667,2226.277717,100.0010467,1225.370086,264.8517092
"427","MEX",2015,"Mexico","Upper-middle income",3.293151528,1.17187e+12,9753.380048,79.285,2.3246,61.80709226,6.983834118,4.309999943,121858,31223.54656,256.228943196179,1555.848393,1872.415508,800.3845807,708.488458,266.4332898,1065.784669,500.9874159,2641.07913,90.49448615,1146.115512,257.7203856
"428","MEX",2019,"Mexico","Upper-middle income",-0.199047772,1.25257e+12,10013.70319,80.444,2.4253,64.34595077,7.881906725,3.480000019,127576,33491.12231,262.518987191948,1508.028052,2189.754994,876.8653263,739.1213481,238.9193907,1004.557943,543.5207156,3112.298718,82.09423042,1015.043429,228.7444364
"429","FSM",2000,"Micronesia (Federated States of)","Lower-middle income",4.833903786,310899125,2783.116177,22.33,0.5959,159.5842857,3.287574356,NA,107,49.97738147,467.078331495327,6.169694395,3.808641047,3.024111395,4.12927425,2.729014807,0.98702157,1.154285487,2.503110488,0.700400527,1.770736827,0.009064314
"430","FSM",2010,"Micronesia (Federated States of)","Lower-middle income",2.259389956,317470533.4,2950.798726,22.298,NA,153.6971429,3.23875915,NA,103,44.19475134,429.075255728155,3.839979375,4.550302835,3.115687973,2.588805637,1.204904973,0.244475017,1.040460677,3.198655605,1.212547921,1.361446742,0.045406723
"431","FSM",2015,"Micronesia (Federated States of)","Lower-middle income",4.621884004,316489900,2891.322103,22.456,NA,156.3742857,4.114688726,NA,109,47.01963904,431.372835229358,3.41602948,5.332015537,3.545465787,2.578553234,0.991178346,0.143127173,1.154235526,3.935693829,0.789043101,1.298041419,0.102304614
"432","FSM",2019,"Micronesia (Federated States of)","Lower-middle income",1.174799228,332458532.3,2984.930124,22.812,NA,159.1128571,5.2182423,NA,114,49.89594452,437.683723859649,3.112925669,6.094219852,3.986637689,2.570027428,0.908629271,0.10924578,1.290251843,4.60163139,0.700991987,1.219740681,0.147832523
"433","MNG",2000,"Mongolia","Lower-middle income",1.146062137,3817248847,1557.438414,57.133,NA,1.58389404,3.424345246,6.085999966,2397,1064.062262,443.914168544013,88.78278251,117.891797,87.36961712,73.93196039,41.07484783,24.73363469,10.72536982,5.278414803,29.42093293,27.92771605,0.010443914
"434","MNG",2010,"Mongolia","Lower-middle income",6.365161685,7152385743,2646.561632,67.567,2.7564,1.735396621,3.80739088,6.550000191,2720,1045.053357,384.210793014706,61.36469934,108.1646995,115.9867384,39.68174176,20.27585285,32.17015464,8.81189245,7.729807044,21.08008746,31.01285891,0.611006781
"435","MNG",2015,"Mongolia","Lower-middle income",2.379835807,11619892396,3919.351148,68.23,3.2194,1.903829648,3.839060885,4.860000134,2998,1045.144523,348.61391694463,56.46645457,109.041068,114.6983702,29.8579144,13.59820496,36.65068688,8.504131908,8.937826012,20.65240299,29.12620718,0.983917931
"436","MNG",2019,"Mongolia","Lower-middle income",5.602244219,14174566300,4385.111603,68.543,NA,2.075718988,4.123137102,5.44299984,3225,1098.411543,340.592726511628,47.57507513,126.9154837,127.0667632,23.74228799,10.97382129,41.17920557,9.560515797,10.49271818,20.26769905,25.23312618,1.081792604
"437","MNE",2000,"Montenegro","Upper-middle income",3.100000059,2680884807,4431.580803,58.544,1.884,44.97769517,10.90965216,28.8029995,614,196.9009744,320.685626058632,7.501464792,25.85080346,31.79109647,2.288296757,0.906540659,6.25419216,1.519554913,6.38600879,0.690984711,2.394855213,0.005757637
"438","MNE",2010,"Montenegro","Upper-middle income",2.734331082,3705525293,5982.172735,64.14,2.0439,46.05412639,12.99885586,19.64999962,624,206.8524032,331.494235897436,4.631446334,30.01624377,35.21637399,1.636046099,0.808475939,6.372340014,1.821255678,7.954473572,0.092298563,0.916319202,0.006241665
"439","MNE",2015,"Montenegro","Upper-middle income",3.390381397,4054712083,6517.163752,65.806,2.3764,46.25717472,14.08244757,17.54999924,627,210.6453876,335.957555980861,2.938971872,31.25331677,37.08163698,1.644354307,0.769921574,4.331061796,2.006672082,8.863948232,0.085054676,0.765736831,0.007096355
"440","MNE",2019,"Montenegro","Upper-middle income",4.062944992,4779756375,7684.149869,67.15,2.7197,46.24743494,15.59075565,15.13000011,628,212.0701436,337.691311464968,2.299037891,31.40065415,36.3895447,1.595984256,0.772683303,4.163425165,2.040948684,9.469415875,0.083431568,0.689703322,0.007528747
"441","MAR",2000,"Morocco","Lower-middle income",1.912872981,48396220259,1678.979126,53.335,NA,63.98031593,4.294987232,13.57999992,28794,9643.327156,334.907520872404,1345.774604,1060.139527,493.6955971,592.6754626,349.586576,424.1775815,99.04344647,141.8263424,113.0185253,304.6208227,25.61143846
"442","MAR",2010,"Morocco","Lower-middle income",3.815717917,78431251603,2385.512207,58.018,NA,72.74224737,5.152679674,9.090000153,32343,9970.660078,308.278764431253,1061.224269,1310.448335,610.4476241,362.3628862,191.8201453,436.0476002,136.7579363,248.1530391,108.2466632,271.5592672,31.04134046
"443","MAR",2015,"Morocco","Lower-middle income",4.344582976,1.10414e+11,3139.243652,60.809,NA,77.70660542,5.867960279,9.460000038,34664,10380.64509,299.464721036234,900.6642229,1508.297355,683.0171008,301.4813213,150.283058,380.3657105,162.0469801,315.4245899,113.9323745,254.1359868,21.72558111
"444","MAR",2019,"Morocco","Lower-middle income",2.890974761,1.23653e+11,3355.629639,62.994,NA,81.34530137,6.874118521,9.241999626,36472,10784.1365,295.68261954376,753.1918166,1693.913008,742.863513,276.7051304,132.442614,334.0655366,186.5208483,380.7876248,112.9920612,220.3866032,16.3935986
"445","MOZ",2000,"Mozambique","Low income",1.180300789,5218763943,293.7086684,29.098,0.024,22.59531651,2.820552353,2.885999918,17712,19354.25659,1092.71999717706,2796.391447,185.8064539,422.0262482,1653.620912,1451.009473,374.8616891,77.57945831,146.9651479,529.8004497,372.035101,2586.18552
"446","MOZ",2010,"Mozambique","Low income",6.502353115,11292433938,489.40667,31.83,0.0487,29.34169613,2.659178582,3.229000092,23532,19046.92459,809.405260496345,2550.245547,291.3847305,598.6897164,1547.187605,1094.25922,424.6377285,93.58712866,215.3133898,623.5437335,413.2252935,3987.843193
"447","MOZ",2015,"Mozambique","Low income",6.72327878,15950969019,594.2265335,34.4,NA,34.13520944,2.576938768,3.430000067,27042,18585.02859,687.265312846683,2539.239853,316.2010498,627.4564888,1292.505004,950.4432778,480.4070025,98.18088095,238.5819682,758.0713664,473.3499002,3587.433227
"448","MOZ",2019,"Mozambique","Low income",2.31460601,18183590595,600.4039411,36.528,0.0846,38.51267199,2.592593938,3.464999914,30366,18557.78003,611.136798722255,2572.511212,345.9099604,669.8565668,1345.648848,864.0671782,527.6765007,105.6342149,267.3145888,498.5478622,524.5644304,3163.486926
"449","MMR",2000,"Myanmar","Lower-middle income",12.41819164,14481504948,318.0069254,27.025,0.302,69.6794871,4.935481607,0.653999984,46720,25917.21294,554.734866010274,3209.765618,716.3727422,1515.80175,1730.734065,1330.110903,618.1553861,570.9853417,496.5926715,4556.428471,545.522216,319.465789
"450","MMR",2010,"Myanmar","Lower-middle income",10.06928609,45669364144,924.6497386,28.885,0.5224,75.60693751,5.174895469,0.69599998,50601,21592.80731,426.726888994289,2152.210471,753.8238887,1602.280315,1215.794031,692.9455586,566.2714999,618.48145,618.8199804,2645.219138,453.1010269,665.4815874
"451","MMR",2015,"Myanmar","Lower-middle income",3.277279417,63045305229,1224.562343,29.858,NA,78.83253047,5.57610101,0.769999981,52681,19583.19347,371.731619938877,1823.518747,780.0421689,1661.584718,935.6306113,532.0253501,582.3080885,663.4749275,694.0498441,1561.979526,426.3760344,574.8084959
"452","MMR",2019,"Myanmar","Lower-middle income",6.750460146,83686990310,1577.802711,30.852,0.7369,81.2627731,6.26086487,0.409999996,54045,19011.45216,351.77078656675,1658.539186,825.7521729,1767.778177,685.986324,423.9137417,595.7256196,700.7677226,771.3926804,1006.701204,394.3455919,444.484919
"453","NAM",2000,"Namibia","Upper-middle income",3.492183364,5607982810,3082.764233,32.373,NA,2.209599291,3.133896713,20.29999924,1795,1255.298352,699.33055821727,98.43412691,24.42053253,32.38072792,86.27986987,60.68002075,25.01783752,12.13646124,18.81430242,47.88423523,17.42229852,423.9453904
"454","NAM",2010,"Namibia","Upper-middle income",6.03924948,8787651211,4186.048972,41.616,NA,2.549856065,3.415972358,22.12000084,2119,1091.221525,514.970044832468,103.8295886,28.47008765,33.41254799,74.81509473,47.62318884,32.43716193,14.09062164,21.59425374,90.61509386,21.06939489,241.6982881
"455","NAM",2015,"Namibia","Upper-middle income",4.264174529,11335179561,4965.68086,46.9,NA,2.772660909,3.702319705,20.89500046,2315,1082.290793,467.512221598272,114.1584953,29.37644984,33.51950285,75.27146826,46.57314087,42.90960406,14.11797536,23.11175737,82.3542869,26.46523385,177.7221483
"456","NAM",2019,"Namibia","Upper-middle income",-0.839154678,11246310041,4596.62707,51.042,NA,2.971788799,3.975873896,20.00200081,2495,1051.091441,421.279134669339,109.2127734,28.26107444,31.6060461,66.11709412,38.05594473,49.19279315,13.68291201,23.49524504,76.39097575,27.18215761,174.2479463
"457","NPL",2000,"Nepal","Lower-middle income",6.199999985,13432363981,546.9314921,13.397,NA,171.3254273,3.763653499,10.60400009,23941,11604.32591,484.70514640157,2216.919504,223.1276279,172.4052659,1047.817122,844.1503403,224.4882789,299.7565565,72.14888906,1134.882686,305.8769328,25.96809281
"458","NPL",2010,"Nepal","Lower-middle income",4.816414651,19720794305,726.0551022,16.768,NA,189.4772724,4.727908458,10.54800034,27013,9193.880688,340.350227223929,1292.302373,359.2115986,239.0354404,497.086437,446.5924219,222.2115624,470.1254524,112.6813818,878.7007601,230.1636416,75.38116005
"459","NPL",2015,"Nepal","Lower-middle income",3.976053274,24360795411,882.3074488,18.557,NA,192.6077782,5.504837312,10.51200008,27015,9077.555281,336.019073884879,1042.856826,408.7655107,272.3103555,345.8902471,348.7410679,223.1287411,545.4359334,138.3912696,718.7538788,204.8234134,47.70631526
"460","NPL",2019,"Nepal","Lower-middle income",6.657055428,30605291409,1061.486019,20.153,0.8091,201.1335612,5.972242326,10.59899998,28609,8766.757516,306.433552937887,910.4808062,458.906592,298.2273703,255.0086174,306.6477126,239.2122881,595.4864263,168.4602667,689.0777242,185.785425,35.62207677
"461","NLD",2000,"Netherlands","High income",4.195642498,6.44298e+11,40456.94224,76.795,2.4427,471.7272808,13.60184689,2.730000019,15926,4386.825285,275.450539055632,63.41095207,476.108187,221.0577204,90.78210576,8.733244965,77.85972895,201.7705101,114.3818119,2.411347685,60.57794476,7.958088838
"462","NLD",2010,"Netherlands","High income",1.342739336,7.37566e+11,44390.50441,87.134,2.9516,492.5998814,15.44729149,4.989999771,16683,4264.178309,255.600210333873,51.72465048,307.1654197,160.8253123,70.86628098,12.00762146,48.76709154,202.0697721,118.006621,1.448710436,43.73475211,3.771618922
"463","NLD",2015,"Netherlands","High income",1.959169721,7.65573e+11,45193.40322,90.173,3.4917,503.1162162,17.88825051,6.869999886,16938,4449.999229,262.722826130594,53.90641914,275.6658431,166.0046635,46.95249086,17.57878513,46.24854797,225.6789476,120.2992349,0.892766348,39.61433786,3.089397572
"464","NLD",2019,"Netherlands","High income",1.955588416,8.4025e+11,48443.73205,91.876,3.7689,515.1432729,19.31906629,3.380000114,17097,4585.558795,268.208387143943,55.1303118,257.4966265,158.9481236,56.32807383,17.28015618,38.37127323,227.426454,131.1920592,0.827801997,40.99089017,2.931091414
"465","NZL",2000,"New Zealand","High income",2.905140655,1.19062e+11,30863.45712,86.021,2.2324,14.65079184,11.70493813,6.130000114,3859,1019.418111,264.166393107023,18.58523035,105.2340876,43.74158048,6.383087824,3.416936685,33.27627283,36.01301191,23.61452243,0.617291511,18.88577711,1.192818727
"466","NZL",2010,"New Zealand","High income",1.523877571,1.53988e+11,35393.7555,86.16,2.6114,16.52310964,12.95369654,6.559999943,4370,1084.241687,248.110225858124,22.72167894,85.684431,39.8942146,8.8577235,4.387533419,25.7744431,37.86176934,25.0192664,0.499885938,17.45029977,0.777021603
